trans_num,trans_date_trans_time,customer_id,merchant_id,amt,distance_km,is_fraud,unix_time
fc6f5f68144dab0801042e9f4552ed90,2019-01-01 11:07:59,fcb96bb0f31e96eabd5ca37f962c661e2e22bf7633eb6df9c4093a2250fe593f,c38d91ba39727edeae08b35ad696d13721d569bae8436b7c6e6cc126a985289b,69.41,40.2955756307618,0,1325416079
3ed5dc8ee7ce2b157c6987ff4c2bd9da,2019-01-01 11:08:07,28eaf3c1fabd740ce6211841c873f6c1e697158f7749de12aabebedcfb67124e,d60e7e2424021157f0f29e74598a310621a61527e294e64a7ae8603fe57169f8,161.29,94.78221067114785,0,1325416087
7d4059bcbaab87dad4fb8344376d10ff,2019-01-01 11:08:34,08b22e33efc967057e21d4aab8b273c74b930d7ceb7c4b1513d3eef1b8b0b772,f1d1fa40918c30324b84cb38e9c8cfcd894d2dfb8f9e3abd0abbd3d4994e561d,79.26,71.82296397136717,0,1325416114
bb85f013f06500c83088cef7935ebaaa,2019-01-01 11:09:16,da68785a7cf5a1c5907bc41994055a221be4905b7fe55daa3420d32a5b984e1d,79681b77f0d5013b919455690acd67a55c473439303c9fca5ca7d154ab25b454,99.65,65.74803599783034,0,1325416156
901085a5a2c3316d42803552f3acfbf3,2019-01-01 11:09:44,dc7429af84a3aabe1fb69f139b92a244e031fac405933dada03cfef45ea61e3b,9b4a10cf706074c062681aa577c52fac26e40db7bbe1096a9b391cf93f15464f,76.35,71.17551247427076,0,1325416184
67a01fe2067a4a649a69e0714264706d,2019-01-01 11:09:54,5ad8b3c0241268054f1a41c5ec265d74f86bb8bbceeaeb5e53cd25c769f3c908,69235a74ff92bad4ed7991008cf63d006af02ac3ef7a9e47d9ce169059622655,90.71,117.81250425081538,0,1325416194
aedb8df3d5bc7fe6342c2dc8f102360d,2019-01-01 11:10:30,784a157a2d63aa024b92621c61c9ef096cf187216611d1da05da20871b7eb473,682f3eeee8f0bdcfbefae74337f8f227bea40f2c4a9d8ea813f17104142353f4,54.15,49.051768707182674,0,1325416230
4f8761857126381eb1d3e29d74e3c466,2019-01-01 11:10:34,dd0906918da9fb6759e46a8ba2bbea4a46fcdb6da3fb06375e0bf5c0aaaeb88c,4481d81b76e1b8064e299932240c89a56c846eb071fa3ac537bb65824ba1faca,87.51,59.901939257574696,0,1325416234
f994beb587e7e87a029fdff28a6a349f,2019-01-01 11:11:08,17e064a25d3d1e2bf3cc5ca6079cd6b46b3ff7f106cf60f22b2c643e1612679b,fac92f8ccfb04aa70ca46cbd835aafab45e52c3ee77088dab8ee6df667cb0444,50.28,28.468613189664534,0,1325416268
ceb0de87374179c7b78ddcaaef199509,2019-01-01 11:13:32,bfd384aa4bea1d5494d822f4d8a8ae39bdcc573830b12cb1c87d77a0fd3f76cd,83a8618e5b768565a4e3d5181f0bf53b8883bfc6e3ebcd5164d7426d82600195,6.84,71.50742202465754,0,1325416412
d98b6627a9ba4c577c6453cc102208e2,2019-01-01 11:15:20,c16179b75b3e27b847d8e77fa2edf1843b11523b177a7f2b06eea8fb3a33790c,a432906c9ebbf822aa2eab8b5f894d0cad3b6bb672b407116569665d0c923c4b,3.12,103.69390327806049,0,1325416520
a71dec43fb8bfa1c43ab99a10238c1f5,2019-01-01 11:15:28,62ab209d72326e7a7eb7d6dd0b1cf18bc8a406eb12bf3b526909f569c9b6542a,fe2b68a54738bc3c078ba0d415fd5dda7a8555fe0798ab833c08516727624636,46.08,72.31909569018958,0,1325416528
bb6275160a41244c1afe7b1f7b857d7b,2019-01-01 11:16:47,076bdcebb1256cba63d20016f37728baf69f0fd59a567c26e4d5299457132bfc,0e3c73c40ea320c5b08fa2f4641e768055a66d1b334b1e2bee8030ad10cfc89b,79.13,100.7524531244755,0,1325416607
36cf54dd7b4335e7fce6c396ada92b29,2019-01-01 11:17:00,4f1dc7f2fe5f93fc1bd60e496115067a2dfa5f3b8592950fdb394daf131ead93,e35f15c6352ed3e508c25d3b75a6c1a14a88755d56700d6b413ce4f3d278f48c,138.6,78.89219556174955,0,1325416620
1cb3428905bb5b5a5b0588e4f135ccd5,2019-01-01 11:17:06,18a25ff39a1ded41fb526b4e007d9a34dafaa82591b6fea4597ca46510db9b66,0a095c73eb7c58d131fc249f8911e43ad9f663ebdcbc3218236f3cc0e7b5556c,67.59,68.01296652613583,0,1325416626
8804f4b8cd9cfdfac5b5aa615cc7691b,2019-01-01 11:17:39,039f6fb90b4171ab039f75fe5b45ba210d7aba8d8f69ca3eebe92b436b051614,e06638be7e09ac742c666a430068a3acc23d615d662112dbeb7d482e0ef6e68a,43.12,113.19754915065064,0,1325416659
57431fbbfdf725df4b873d76d69ed521,2019-01-01 11:18:19,784a157a2d63aa024b92621c61c9ef096cf187216611d1da05da20871b7eb473,d57638f7c23ff74e4d45739feb82f08ab7cd05083213ef3759491828af2f4332,5.75,26.267841250499167,0,1325416699
233c4243eca00563e7ca952ebdbbf7ff,2019-01-01 11:18:49,e5806cbbda680cc43c3bace5a1a9043f1ac1eb8a33cda1b3b93f206a854ace90,7d8cbc8caca4df4fb935e1a92ee3ea5da5c088e6b468d286383067e1356ac370,63.61,109.92715548989189,0,1325416729
07766e9ae17341b3782865bc500ae9d6,2019-01-01 11:19:08,e640fd97fb189affb2cf28fceec8834b3593de58400a5a9bac40c74ba8143ba4,5a7b68b4e129ee3a4c7d70a85f71875bee0968e34ca2bfa94da67799a4397abb,50.51,91.62968076125753,0,1325416748
bd8f0eccca6ea07a3fcf500998efc0f0,2019-01-01 11:22:06,44693b50c80e6a472be2cd5b2c2d8bca494876c81be9ddfb95638e801516b35d,5125606ff49ac3010e9040bffefc08d7b572743e40357488f1a8f4bc8c9103ea,48.07,62.5447136026468,0,1325416926
54056b2b6ecf1f6367153f3e27cf762f,2019-01-01 11:23:13,d8d7e5909eaff5a01550b1eefe32d1773b38763596bc396ba9c67ebdb5d1121a,89e584e64c7bf5a1badfdb4fccb84f19ed1d840dd3ed3c625cdcfe95d2cea421,134.8,34.100524136833435,0,1325416993
b9d8c342e3221bdf926a79833d16bd4f,2019-01-01 11:23:15,7f150f6b85dddb2b8b09e87d55970dea88be786747f7083e3025fac646525882,b77adeb66972f80b8d14c7e24e4b2b926b70c246fcd8707461f29d32d862f4cc,77.21,82.17962427318943,0,1325416995
bdb1c31ddf319d950e4516ce418f5334,2019-01-01 11:23:57,e4537889a688418de9086d7a4523b989a271c5195214320d1af482708e7c773c,b71d15d92e8ed35a7d34041a6489d0f033e51aa814ef7cbd9f5920a925947cae,79.38,44.141068620527165,0,1325417037
48aa1ea82f6f19ea3373f3a42adbea5e,2019-01-01 11:24:51,583bad9d45802ce3e6caf5f0e77b404e212ed4f65d59c767c2a21232d3efd02f,bb5347e1a2dc24d1e8bc6e72df3dda7a35e0b4dd14888dc9e6eaf0d23132ce94,48.14,58.136115028839185,0,1325417091
4e7ca29a2fbfa8ca2f25d9f626a4f6e3,2019-01-01 11:25:15,2cb179fb73dc26fa1a38df4f67e032b64b62ba7cd23801aef5498d95f0f9d944,ad46b38cf69a8920170461d2c6aa780649ab6cbaf5054913141453c98d6d0a1d,59.56,109.05332546974022,0,1325417115
a62f4403b5bda36eeb132f0ddc62b6f2,2019-01-01 11:26:05,0fdbd5d797b8a84e49ea688a9354358d69b391a544906e42b924b0b868350bfd,68d595b081f8b9caf12913076d91d533172a367d27b844d6cd2c85277e60c195,68.32,64.92372378021166,0,1325417165
d72f5126b1f494c9900859715782b899,2019-01-01 11:26:19,8058cc54f940d8b2d3e72b403c1f83acbfa1d787acf932b16cd26e4be72a883d,f0fe0d4ad2c3c2b670281f18428fed68440f5faf6186c85be492d7fc71506081,65.57,73.28941918487234,0,1325417179
cabb35676ccfb5d8b4f020c3dbf28f15,2019-01-01 11:26:42,64d736ef1abe57252f946cfbc8d0b5337b20e856568fd88bb531ea25e1a4dd55,3feb58361ae98cbf28d0d495b471c3e9feec065a674a90cf78d6cb850f3198ec,5.96,52.639851730397034,0,1325417202
666c6bb60ffcbb2196e94ac0b21250fb,2019-01-01 11:27:02,994cc97e19187e82982e93bf7d41cf862a7464ca797b2c2ae8cf743afe21bb99,5c57b56a6cbcd1231aee7b0d03887d65b7d1954cd9c5770613edac812ddca56f,210.36,114.46703726941833,0,1325417222
3e9ccd25c03eec6e3a586d76fc7aa610,2019-01-01 11:27:41,76848be5f67a9fa84aee69a209ab95f13ba40566c9ea287ace99c5724abbb348,584dd5430c62d07fe816cde37679ddd874c37b5727a86d6bb44d570c730e53dc,116.64,67.42688809612508,0,1325417261
e4cbfcf061a7c79ea676d58b104976cc,2019-01-01 11:27:48,e05da8c169245e11171e0c8ec4ed0df4ba9cf13c753bb425e8ed4884b53e780c,4b085b4e681b9bdfb4221d9674dd878ece047d5784c0cf050bfca764e4448a4b,132.98,32.5619900327634,0,1325417268
46516eaf549beddb1e19c1f4e8b5a35d,2019-01-01 11:29:46,f5733c45f05f749e716c275b083677287ec95a9d75b284b1a4186b51ef175da4,0c9fe384503add42544b1da9afb88bcd5e6441702c93a2a7d00e415631589ce8,66.16,93.55025056895126,0,1325417386
9e9a286743a7c3eedcf5d17b7c4ffed2,2019-01-01 11:30:36,1c9df9de74a0c5f4751913814c76c11addd9a0ca029e0a20a5a51a294eaab5d6,16692667e9cfc96a121f8675a203a1a8de127b55a5f43a04d10cb1c70a749eb0,138.46,50.87319578296658,0,1325417436
81f65bf21247c9acb91989101249704c,2019-01-01 11:31:06,4ffd2ca318b4cdfff86b954bec9a4951203b82f2c808e696bc153c85daf3dd8f,d31466183f058dff32780f9ed64423f33fee3b785a7592cfe7bcb36bec385e5c,22.38,103.0313168195579,0,1325417466
80245e712edd419c40c30b5f841e9b41,2019-01-01 11:31:43,3cb5f17c07e86c1e9b3bb46c3847fba00947a9c91cd26ca07d6ea6de5789cf41,f3ea9a99b11e86cacfcc175cfe955deb8664488bc0409d3ce8a69324a4614359,68.7,83.66580114577344,0,1325417503
88db1ca74dea1575fe0a4928d9af5fb1,2019-01-01 11:32:19,bb185ea295dbd2c7db07203a0f2002dabfa1f920f8f9fa0e1563fd29be683f54,e845098a1992336c0c89e734183a439ffc526a5831df0983e74fea45f9b7c6b5,48.93,82.67688316016861,0,1325417539
45a31220dadaeb21792d0224968b4896,2019-01-01 11:37:44,1c9df9de74a0c5f4751913814c76c11addd9a0ca029e0a20a5a51a294eaab5d6,a83a45c640b63270623ba1ec8a9c0ba4fdc66aa533eeff26a7d61534dc355d4b,105.57,115.46524690981705,0,1325417864
2e744a2b7f501912253c539a10d263e8,2019-01-01 11:38:27,bbea8310cb26586c688f567ea97cb0933ec0d557f3d7257edba7488c5fe7c1e5,2f291462a91b3e4f8e31245ac1c19dad583868497a8b2e42d1b9970e12c148b1,72.79,105.90488674956723,0,1325417907
33229e21d9a83d84d7992cee39da9a71,2019-01-01 11:39:43,a09eb13ef04f3c8ebe83bc91b9b3701e505253fdb348a4060c79a454ad3424e8,9db1ebcadfa787a966c327499ad5505b95b5f99396456cb11e44b9fa0c0e240a,25.97,90.72041806254582,0,1325417983
4867df7b6559dfaac4d8baccd97f450e,2019-01-01 11:39:59,6d59dd73cfe118f31d374830747200202e031d8cbfee97bf24367280ee76acd6,1b27c6964812b4a1b1b42db8083f4a16a9c5bed1d59c1c8afe56926f74bd2307,222.3,103.17567655751861,0,1325417999
a66c033dbb2bf943cbb4ad0d436f8369,2019-01-01 11:40:12,de8da4f433f9373c4479d987131cfb09902931d00b87175f686cb4aca344a812,516477865c4682dcef37a67e31ecb380ac5cc62462a010cb8e40ac6edc70343d,426.45,127.09369218638344,0,1325418012
0913165885028e7b7ba22a9fb7cd9b64,2019-01-01 11:41:40,3078e91fe069b54321fb41106b13824e25405f3ed50b71ea8d6b073a665ebb42,85e54025ac03007e71c10d41f9f9fdadee17a96f1a35bf2b59f1f8a8004b11bc,137.66,92.73730157567837,0,1325418100
31a180f4ae4b02f54bad7f1bdfd79b9d,2019-01-01 11:41:48,ba2bf4872ea0de9810af4355423af2c7dd890dc55bb546c564ce81f2ba62275b,06d933607d29dfa0bc19ddf7ca64a87daa0eeb6f4ece7f5bc35068d3007a6868,47.89,95.54982958209129,0,1325418108
c8e8d68a2b724b562c0911cc5adabc1c,2019-01-01 11:42:27,6dc11abdb6ec327098fd263ca0017a72b1e468cbd4bfbde3ad42bcf8e74c30ab,0dd4a8b6159d9cb99e798978952c64bcab9f495c1a110594a3c29570319f2a51,6.8,57.776385688562584,0,1325418147
4b0930ec0a0f549185f80aefacd082f8,2019-01-01 11:42:45,666bcba15cf4d495e7d20bd689ce748d829a78bc93f8c153adbf3d6da7e18159,528cf98036cf67968d9205d5a4f4527ca87732a2713b2d4b769d7d39af2a4050,21.02,122.10095228005648,0,1325418165
ef53de9341a665bcec9dee1d9b912ce5,2019-01-01 11:43:33,b9f2d889f937a50ac35a30d4e16aa549db7169fd08c12b879f1da14541c75581,6f9e96292bfcb0b4b7c7988cc26b6547cd0e2acf587bd786c073158e66eb52eb,42.04,128.8953694202342,0,1325418213
d1ca2bda3c94eaf8df34a5fc0d531306,2019-01-01 11:43:53,164b15d03cec1dba9438ac57ed7a3ee8817d3eb29de4647342f2a384d9f308d5,dabe5037b56a0300b29c644b6f1ff2152a5ebb1dcc295fe41ec5ea26cd83d554,39.79,126.95359337709353,0,1325418233
22cd662edbf0fcadf06985a74c68d862,2019-01-01 11:43:57,babae9b82775ab50b374c5913ba0f226a8f71d8b99815e9ccf627b4e01814d1d,4b3f1a422ad4c676031c15765086107d86b35ae24ae4c3fd1532ed957d969be5,175.73,2.5241162929868795,0,1325418237
d0714f42428c478731cfae113511f348,2019-01-01 11:44:33,30db62f207c81b8fba51f6cc6749fb08fc6705f189ceca5d3257fcd1c8ac5d2c,1bfee6be2a412fd1e32425779ee1e08ab0d9534847e18073a571f66c24457ce9,48.31,21.040411544411576,0,1325418273
faeae0ca0123fd94c324d4c48eb6ff10,2019-01-01 11:44:53,7aa4907eede11c0d6400d5b355782705015357bd84c0170cc2cb60241064df70,6e51289c844fb8ee460eab532ad209788b5d0e552b094c0f5c22ede392c603f0,78.54,21.809638312256947,0,1325418293
13cee3d17da3828ca36455cdb93b02b3,2019-01-01 11:46:58,2fec4e5c386051d2ce9323eff97da53011b9113324c3d6d06ccd33768ab0f5ad,bd704b0de6b6c602c0b54f9d3011aee53bdd5de9c20d0d2debb59f9e957364d0,101.15,51.838507249560166,0,1325418418
1eb62e1d821e2d9c642dee5e42b86a80,2019-01-01 11:47:23,51b3d8d9e93ee2f66d323715ff2874d78bc8e177384b2592344811e808fcb6f9,d575675371a77526a8094d95737b3cb655dacb264a2734bd564680aa17a65aed,65.78,106.29076075586322,0,1325418443
881c4bd9e21062065d6bc4ce8ba08923,2019-01-01 11:47:36,c526663c5c9cf21501470128b9a0aa213cfdb0e82acb2693068c25bc3b6b70bb,3c7d82c8620182ca5f59aba07272b311bee33a73467f7d0f241dbcba5be7f925,2.29,109.36506934496862,0,1325418456
000a3948801a12f9199e6ebf9fef9617,2019-01-01 11:49:12,88597f6212d8eff497e79bccfa4083f738af2acf4f53b347a0bb9a05f0efca9e,29eb6fac5692abde4f2bfe83b6a3926e77f35137f1d1124584f6067b12c0662b,1.6,76.98800144866814,0,1325418552
c6097958ea5466c24b66f0350d38d775,2019-01-01 11:49:31,be195d2e0bc512ececdb5fd9a10f1066a256dc705b525a163da74d94a9d08cd9,d8d5e2c7c70e2b41563c99148e90e4641effee01deb43aa3d632cf2b552860f3,194.98,44.97415277243191,0,1325418571
f97132114c57cac1bf7f0c367f7b692f,2019-01-01 11:51:38,c572e6d2b15114a7af46feff6eb19f4a9e9fc8a1e0c049957ef4eb4887df78a3,5b27d4497c6b6dd526aa0faef99b19b8c05a4e1db8d45aebe1a068e266be877b,94.67,62.349915271183484,0,1325418698
f84156126569a21d29be44fd122a79cb,2019-01-01 11:51:44,ba2bf4872ea0de9810af4355423af2c7dd890dc55bb546c564ce81f2ba62275b,5c5dfe0af0123783507f8f733f8a692120a6bf9c9ed8cdd95742fb0e783dc3b8,73.28,118.61017361910916,0,1325418704
b9d1d0f7dbced5e14536ea5ccb1f2aa0,2019-01-01 11:52:52,ff1e9ff175e8643145dd0a7d35db9aa2b988ba9a0b36348d491c539344acf40a,873f594f168416f1f57e599daec7d290f371db11c9118883bfbec803c0ba6af2,101.19,61.60417257707322,0,1325418772
70d38b6b507be24872f82ce49ac694ca,2019-01-01 11:52:59,122e7894395ed1060e5aa2746b4adde3fcb646740b99910ae0a248596cc0f254,943f49d6dd7c46cd3aab2260416f38a3bcdbc27fc77d0b10fc3022d372364f77,44.35,95.20248236514333,0,1325418779
cf295b362a6978becbcc8a046be692ee,2019-01-01 11:55:36,964e7fdb832f729780838e6e1fb57d47e34d1666a00ea9a0be259359056f6d69,1db049031d8c0f895203ff68638769436ec431d8a5c536147025932405e71e36,106.98,80.67916339344389,0,1325418936
67fe62808265ffd73b50b485e19e97fb,2019-01-01 11:56:30,b639660ec69c1c3e93dcb80ad25d73ca3f4ae11ae99b4a3d19d3025d0bf1ee57,1fe0cffdc1c918fb0125969147c42a2e795e63b9b73642fed4f0b4b8b284ac1b,54.6,54.84375959571896,0,1325418990
e12a921d4e1590a4daceaf5d8125dbbf,2019-01-01 11:58:18,3cc695137e76032cda2a5c4d3ba6c90063e71c3cb0dfe2e6281ca0bdb1109121,f0de5cd3f32993f2f1badbc828c29f7e13790976becb42ad2e02f6967cc111f5,55.46,81.05824892176172,0,1325419098
c053e1263112189057c6c1b98816f198,2019-01-01 11:58:34,057ce71242d741ebad90d31570f81645c062d988a4e2c72907b6030ed0709207,f706375b3d683355cefcd394231aafccc6f5ae9086eefe1de46e9020d0eeca48,79.15,78.23558039758866,0,1325419114
62994130e200c9a8f2de85771818acdb,2019-01-01 11:58:54,bb185ea295dbd2c7db07203a0f2002dabfa1f920f8f9fa0e1563fd29be683f54,b02a49b84f3214ccb281560615a08214acd5fdc23c5828d0677b321a4e7b84d2,99.58,31.740820666518744,0,1325419134
ca6fc1b73791d00e18b3e7355dd97605,2019-01-01 11:58:56,7777498c55d819a69ab063c76cea6977fb9471e7428652ef775b06d0f8ecf53c,abf6c2d3c5517ee81d3f5dcf52420bbe002fd81cd2948fd5a4df31a31a7b2edd,57.0,48.39368103207967,0,1325419136
8bc63ff171047a332d38f3628ce58a2e,2019-01-01 11:59:55,e250d7be262ae88029527746dea8df6bfca7937a762b6e39e1ba8a71321ee7bf,62c54ece75bcb0c384971412eb8038a2c9bb350d6d7d5026240273a219afe146,109.31,107.40499192982816,0,1325419195
457025a7059cf9f292fe9bd630ac0f92,2019-01-01 12:00:31,9a279a0dc29312c4cd2c36b8ea75912dfeed78af0bf4b0af970680912653487d,52cb08ce0da55841d289601c2ac7eeb550a269c582d6fc62e76e0296642fff05,8.79,65.01211301935633,0,1325419231
42cf87bcb4c4adf573d137589e74df9f,2019-01-01 12:00:35,862428afa38e847f7d5bb8f554eba31b6e176dea0e68f86a73349173e1316a41,f6d020410b16e868adccc67fd044ad59b64e1726cf26df6f0413a825245ce742,107.41,103.10453498114732,0,1325419235
c4b020c7f91e53d6398c6793fb0a9a21,2019-01-01 12:01:14,c5ecf204758d05ea0eca809ceb6a2be20cd8038fcea892eb62a42716dd06a0a2,1c07b911cea962c46f4e47d709e7095dad9014dc01c8269478081da39001d8ed,7.01,79.14322338408492,0,1325419274
f823df96c24faf177f6c1569b2ce3c1d,2019-01-01 12:01:45,862428afa38e847f7d5bb8f554eba31b6e176dea0e68f86a73349173e1316a41,1ba51fb523be678baec59fa0f1e7c85a45c81291948f67df6aab931aa3f814f5,36.52,64.1452657550342,0,1325419305
f6eec517d2ab26a735b76c97d9fd600b,2019-01-01 12:01:55,cc7a477c6fcafd045b8cc683432e5cfff8d1295e53760706d12cc4ea7f1ece44,64cbfe23e50ac36180f799d2efa30225a73995d5fff3e5930f53739b75534061,292.3,75.62127667445337,0,1325419315
6b7800085726f2973adbab64e6e20ea1,2019-01-01 12:02:22,8058cc54f940d8b2d3e72b403c1f83acbfa1d787acf932b16cd26e4be72a883d,eb54c91fc5e96acc807db1fe7c59ac998843683f55ef19cf4568ddd2ecab55bd,7.87,54.834816250175614,0,1325419342
